사업코드,사업구분,사업명,X좌표,Y좌표
ME1996E010_BA01001,도로의 건설,안동-영덕(진보)간국도확장공사,1133390.629,1827905.642
ND1995E003_BA01001,도로의 건설,진주-진성간 도로4차선 확장 및 포장공사,1061321.198,1685675.094
WJ1995E011_BA01001,도로의 건설,홍천~구성포간도로확장및포장공사,1037744.148,1969162.257
JJ1997E002_BA01001,도로의 건설,하서-부안간 도로확장 및 포장공사,924445.3016,1748451.278
DG1996E004_BA01001,도로의 건설,청송우회도로 축조공사 기본 및 실시설계,1138905.526,1826703.946
JJ2007E005_BA01001,도로의 건설,옥구~회현간 도로 확포장공사,930761.4673,1766765.697
ME1996E014_BA01001,도로의 건설,태전동~구마지선도로개설공사,1094054.816,1768769.581
GG1992E003_BA01001,도로의 건설,홍성-예산간 도로확장 및 포장공사,932738.0576,1849595.539
GG1999E009_BA01001,도로의 건설,서산~당진간 도로확장 및 포장공사,917374.8257,1869289.189
YS2005E007_BA01001,도로의 건설,영광~해제간 도로건설공사,897123.661,1687631.75
ME1996E015_BA01001,도로의 건설,컨테이너수송배후(수영)도로건설사업,1146267.262,1698425.641
DG1992E004_BA01001,도로의 건설,예천~용궁간도로4차선확장및포장공사,1079291.214,1848926.52
HG2005E023_BA01001,도로의 건설,시화지구개발사업 북측연결도로 건설사업,934414.5905,1930106.056
YS2005E020_BA01001,도로의 건설,옥천~도암 도로 확장공사,923553.0843,1619860.387
YS2003E005_BA01001,도로의 건설,영광-대산간도로건설공사,912391.7844,1700438.634
HG2004E016_BA01001,도로의 건설,용인~포곡 도로건설공사,977140.8696,1918571.235
GG2003E006_BA01001,도로의 건설,천안시 국도대체우회도로(배방-음봉) 건설공사 실시설계,959999.0326,1869733
JJ2002E002_BA01001,도로의 건설,백제로 건설공사 실시설계,948885.1842,1783645.717
YS1993E006_BA01001,도로의 건설,정주-고창간 국도확장 및 포장공사,929130.068,1725980.155
DG2004E005_BA01001,도로의 건설,왜관-석적 국도확장공사 실시설계,1082129.391,1782582.287
ND2000E010_BA01001,도로의 건설,진주시 관내국도대체우회도로건설공사 실시설계,1051661.763,1685408.706
WJ1992E002_BA01001,도로의 건설,주문진-인구간 도로확장 및 포장공사,1112795.929,1994106.925
ME1998E017_BA01001,도로의 건설,진접~수동간도로개설공사,977644.5661,1966265.106
ME1999E020_BA01001,도로의 건설,천변 도시고속화도로 건설공사,987103.1999,1814398.478
YS2005E017_BA01001,도로의 건설,나주~동강 도로확장공사,924071.1136,1663264.867
ME1998E019_BA01001,도로의 건설,낙동강변도로(성서공단-구지간),1082448.003,1749812.119
YS2005E001_BA01001,도로의 건설,하동-화개 국도확장공사,1014124.854,1685286.658
WJ2006E003_BA01001,도로의 건설,강촌~발산간 도로 확포장공사,1012720.683,1975163.53
GG1999E010_BA01001,도로의 건설,청주시 관내 국도대체 우회도로(남면~북면)건설공사,995564.8661,1844366.386
DG1993E003_BA01001,도로의 건설,점촌-경산간 도로4차선 확장 및 포장실시설계,1055418.778,1855176.53
ME1999E007_BA01001,도로의 건설,동천제방겸용도로개설공사,1167650.375,1733177.682
WJ1996E010_BA01001,도로의 건설,신남-인제간도로확장및포장공사,1054028.428,2000157.683
WJ2005E001_BA01001,도로의 건설,"양구남면우회도로(A, B) 건설공사",1045885.876,2011631.058
YS2005E002_BA01001,도로의 건설,여수~순천간 도로 확장공사,1009949.301,1647923.205
DG1997E004_BA01001,도로의 건설,영주-봉화간 도로 4차선 확장 및 포장공사 실시설계,1113576.574,1879118.88
YS2005E016_BA01001,도로의 건설,승주우회도로 건설공사 실시설계,991309.1726,1669397.381
WJ2005E010_BA01001,도로의 건설,신북~북산(배후령) 국도개량공사,1025741.949,1999428.065
DG1996E003_BA01001,도로의 건설,울진-죽변간 도로 4차선 확장 및 포장공사,1169544.849,1893471.495
ME2002E029_BA01001,도로의 건설,정읍~완주간 도로 확장공사,958988.7451,1736475.563
HG1993E016_BA01001,도로의 건설,아산댐~안중간 도로확장 및 포장공사,947853.9765,1882848.747
GG2004E004_BA01001,도로의 건설,홍성-덕산간 지방도 확·포장공사,925935.4221,1852610.003
WJ2006E002_BA01001,도로의 건설,영월중동우회(수라리재포함)도로 건설공사,1102878.735,1908344.305
GG2004E013_BA01001,도로의 건설,천안-풍세간 지방도 확·포장공사,966677.0043,1859753.022
ME1996E013_BA01001,도로의 건설,중앙고속도로(대구-춘천간)건설사업,1075458.567,1880626.049
HG2006E010_BA01001,도로의 건설,국도43호선(자작~동교간) 우회도로 개설공사,969339.6585,1984635.444
GG1995E017_BA01001,도로의 건설,박정자-공주간 도로 확장 및 포장공사,974489.0607,1825550.744
YS2005E014_BA01001,도로의 건설,화태~개도 도로건설공사,1018926.372,1619371.725
ND2004E013_BA01001,도로의 건설,국가지원지방도 30호선(동읍-봉강) 건설공사,1104421.847,1702255.979
WJ1997E008_BA01001,도로의 건설,증평-괴산간 도로확장 및 포장공사,1018029.764,1867099.468
JJ2002E007_BA01001,도로의 건설,익산시관내 국도대체우회도로(황등-오산) 건설공사,947640.6021,1778458.75
YS2005E008_BA01001,도로의 건설,장흥~용산 우회도로 도로확장공사,945204.8478,1626700.697
WJ2005E002_BA01001,도로의 건설,철원김화 우회도로(B) 건설공사,995115.7121,2026496.664
GG1997E011_BA01001,도로의 건설,천안-병천간 도로확장 및 포장공사,974954.3543,1864125.327
JJ2005E005_BA01001,도로의 건설,전주시관내 국도대체우회도로(도덕~산정)건설공사,968147.8502,1766435.014
HG2005E001_BA01001,도로의 건설,제2강화대교~온수 도로건설공사,911354.3356,1958819.263
DG1998E007_BA01001,도로의 건설,영주-김천간 4차선확장 및 포장공사 건설사업,1095089.389,1864260.886
ND2005E011_BA01001,도로의 건설,국가지원지방도30호선(봉강~무안)건설공사,1103509.262,1711176.757
WJ1995E008_BA01001,도로의 건설,횡성 다목적댐 이설도로 개설 및 포장공사,1050066.432,1949315.805
JJ1999E007_BA01001,도로의 건설,용담댐 건설에 따른 이설도로 건설공사,998980.3748,1770078.536
WJ1996E009_BA01001,도로의 건설,앙성-산척간 도로확장 및 포장공사,1033049.355,1896856.335
ND1997E002_BA01001,도로의 건설,진주-집현간도로 4차선 확장 및 포장공사 실시설계,1054323.318,1695119.664
HG2005E003_BA01001,도로의 건설,조리~법원 도로 건설공사,941877.6578,1978435.262
WJ1998E007_BA01001,도로의 건설,원주시 관내국도대체우회도로(관설-장양) 건설공사,1043806.969,1929444.909
GG1995E016_BA01001,도로의 건설,조치원-행정간 도로확장 및 포장공사(국도 1호선),975461.1217,1852577.321
HG2002E004_BA01001,도로의 건설,평택항(포승국가공단)-청북(송탄)간 도로개설공사,943388.2804,1890022.82
ME2008E003_BA01001,도로의 건설,영천~상주고속도로 민간투자사업,1101057.259,1791914.396
HG2004E014_BA01001,도로의 건설,여주~가남간 도로 확ㆍ포장공사,1007680.845,1916110.452
GG2004E011_BA01001,도로의 건설,영동-추풍령 도로건설공사,1031917.625,1799045.56
WJ2005E003_BA01001,도로의 건설,영월~방림 ⅡㆍⅢ 도로공사 실시설계,1081526.156,1919455.822
WJ2004E004_BA01001,도로의 건설,새말-인흥 도로건설공사 실시설계,1050747.904,1938749.898
HG2004E024_BA01001,도로의 건설,인화~강화도로건설공사실시설계,908933.7492,1974258.282
ME1986E002_BA01001,도로의 건설,영동~동해선연결 고속도로 건설사업,1123087.675,1972035.569
GG2004E006_BA01001,도로의 건설,아산국도대체우회도로(배방-탕정) 건설공사,958761.3892,1865263.919
HG1993E008_BA01001,도로의 건설,이천~여주간도로확장 및 포장공사 실시설계,1004112.091,1921982.783
GG1996E008_BA01001,도로의 건설,진안-관촌간 도로공사,982522.4307,1748798.182
DG1995E006_BA01001,도로의 건설,영천~경주간 도로 확장 및 포장공사,1138020,1768621.383
WJ1994E002_BA01001,도로의 건설,용두-상오안간도로확장및포장공사,1022888.798,1955034.548
HG2005E005_BA01001,도로의 건설,표고~어농간 도로 확ㆍ포장공사,992179.8613,1912817.328
WJ2005E014_BA01001,도로의 건설,도계~횡성간 도로건설공사,1033370.381,1947381.714
GG2001E009_BA01001,도로의 건설,홍산-구룡간 도로확장 및 포장공사,932379.1317,1800351.362
WJ1996E008_BA01001,도로의 건설,제천우회도로 축조 및 포장공사,1064940.331,1902408.083
ME2001E013_BA01001,도로의 건설,중부내륙고속도로(수안보~상주간)건설공사 (재재협의),1054594.358,1854417.469
HG1996E002_BA01001,도로의 건설,진위천강변도로개설공사,955094.6778,1894128.294
DG1992E003_BA01001,도로의 건설,의성-안동간 도로4차선 확장 및 포장공사,1105617.802,1835372.74
ND1996E001_BA01001,도로의 건설,진성-이반성간 도로4차선 확장 및 포장공사 실시설계용역,1070807.933,1686189.634
ME2004E014_BA01001,도로의 건설,서수원-오산-평택간 고속도로,956457.1882,1908130.551
ND2003E007_BA01001,도로의 건설,진주시 관내국도대체우회도로(유곡-집현)건설공사 실시설계,1051544.144,1692354.617
WJ2005E005_BA01001,도로의 건설,춘천시 관내 국도대체 우회도로(신죽~용산)사업,1020807.823,1996460.939
HG2005E012_BA01001,도로의 건설,초지대교~인천 도로건설공사,923396.2571,1956923.657
ND2000E013_BA01001,도로의 건설,상리-사천간도로 4차로 확장공사(사천우회도로 건설사업),1055306.661,1675897.15
JJ2005E004_BA01001,도로의 건설,장수~와룡간(군도5호) 도로 확ㆍ포장공사,1000161.487,1742021.191
ND2006E005_BA01001,도로의 건설,양산시 국도대체우회도로(북부~가산) 건설공사,1140264.886,1703646.632
JJ2008E002_BA01001,도로의 건설,황산-금산사IC 도로 확포장공사,950907.5737,1751580.962
DG2005E010_BA01001,도로의 건설,안동시관내 국도대체 우회도로(교리~수상) 건설공사,1103796.408,1839917.009
ME2006E004_BA01001,도로의 건설,서부우회도로 개설공사,959305.7444,1907577.719
WJ2005E013_BA01001,도로의 건설,임당~두밀 도로건설공사,1047423.615,2026383.165
GG2005E017_BA01001,도로의 건설,충남도계~만수도로건설공사,987865.6978,1853130.039
ND1996E002_BA01001,도로의 건설,진해-부산간도로 및 장복터널4차선확장사업,1116618.257,1681469.079
ME2004E023_BA01001,도로의 건설,인천 제2연육교 민자사업,915874.0594,1936510.49
HG2006E007_BA01001,도로의 건설,영덕~오산간 광역도로 건설사업,963612.2829,1913618.91
GG2005E019_BA01001,도로의 건설,염치-삼거간도로건설공사,952781.2557,1871319.244
ND2005E009_BA01001,도로의 건설,의령~정곡 국도 건설공사,1072943.451,1706955.62
WJ2007E001_BA01001,도로의 건설,왕산~성산 국도개량공사,1119349.618,1962468.462
WJ2007E002_BA01001,도로의 건설,정선~북면 국도개량공사,1102205.811,1939076.64
ME1992E004_BA01001,도로의 건설,자유로2단계건설사업,932971.2811,1982746.853
YS1995E007_BA01001,도로의 건설,주천-남원간 도로확장 및 포장공사 실시설계,991180.7035,1715965.726
ND2005E010_BA01001,도로의 건설,주상~한기리 국도건설공사,1039258.442,1759817.634
YS2007E006_BA01001,도로의 건설,갈사만 진입도로 3호선 개설공사,1028656.987,1663918.032
HG2005E024_BA01001,도로의 건설,퇴계원~진접 도로건설공사,969809.165,1962161.588
WJ1994E003_BA01001,도로의 건설,인제북면간도로확장및포장공사,1060432.691,2011449.3
YS2004E003_BA01001,도로의 건설,서성로(수망~가시간) ECO-ROAD 개설공사,928732.0025,1484895.326
ME1999E006_BA01001,도로의 건설,대구-포항간 고속도로 건설사업,1132965.348,1785072.884
GG1996E015_BA01001,도로의 건설,양강-영동간 도로확장 및 포장공사,1021547.676,1792785.525
ND1998E005_BA01001,도로의 건설,진주-완사간 도로확장 및 포장공사,1045536.008,1682956.536
WJ2002E005_BA01001,도로의 건설,신동-문곡간 도로확장 및 포장공사,1103349.323,1918285.381
GG1997E008_BA01001,도로의 건설,칠갑산도립공원 순환도로 확장 및 포장공사,947804.8156,1822330.593
ME2005E005_BA01001,도로의 건설,호남고속도로(논산~전주간) 확장사업,964471.7774,1775504.92
JJ2007E004_BA01001,도로의 건설,화양~소라 도로확장공사,1010926.948,1635404.982
YS2005E019_BA01001,도로의 건설,화원~삼포간 도로확장 및 포장공사,897837.2436,1636590.077
ND1998E007_BA01001,도로의 건설,현동~중리간 4차선 도로 축조사업,1092146.518,1690833.973
HG2006E012_BA01001,도로의 건설,운천-탄동간 도로 확포장공사,978852.5872,2014161.59
HG2007E006_BA01001,도로의 건설,아산영인~평택청북(2) 도로건설공사,952393.9156,1886479.168
HG2005E026_BA01001,도로의 건설,월롱~광탄간 도로 확포장공사,940608.2946,1978459.241
HG1996E001_BA01001,도로의 건설,평화로 우회도로 개설 및 포장공사,961754.7526,1978237.546
ND2005E008_BA01001,도로의 건설,국가지원지방도60호선(한림-생림)건설공사,1123859.18,1703640.045
WJ1995E007_BA01001,도로의 건설,주덕-생극간 도로확장 및 포장공사,1017022.491,1889006.178
GG2004E008_BA01001,도로의 건설,임청-청양 도로건설공사 실시설계용역,935887.7957,1817073.452
GG2000E005_BA01001,도로의 건설,추부-대전간 도로확장 및 포장공사,999143.8289,1801996.335
HG2006E003_BA01001,도로의 건설,불현~신장간 도로 확ㆍ포장공사,981602.3737,1894325.55
JJ2005E007_BA01001,도로의 건설,덕천-마령간도로 확장공사,971335.142,1741125.093
JJ2007E001_BA01001,도로의 건설,사매~갈마간 도로확장공사,984763.6391,1727894.489
ND2011E006_BA01001,도로의 건설,북면-부곡 국도건설공사,1101061.116,1709304.674
GG1992E002_BA01001,도로의 건설,천안-행정(국도 1호선)간 도로확장 및 포장공사,970504.3691,1859506.207
GG2006E003_BA01001,도로의 건설,양지-중척간 도로 확포장공사,991279.6003,1829759.03
ND2004E014_BA01001,도로의 건설,밀양∼산내간 도로4차로 확장 및 포장공사,1120495.445,1724123.111
YS2005E018_BA01001,도로의 건설,현경~해제 도로확장공사,895228.7329,1675156.309
DG2000E009_BA01001,도로의 건설,포항시 관내국도대체우회도로(본월-성곡)건설공사,1167656.331,1775427.702
YS2006E003_BA01001,도로의 건설,하동~남해 국도건설공사 기본설계,1033526.244,1661068.5
DG2004E007_BA01001,도로의 건설,화원-옥포 국도확장공사,1084635.188,1754356.727
GG1994E005_BA01001,도로의 건설,태안-서산간 도로 4차선 확장 및 포장공사,897881.2503,1864566.242
GG2004E009_BA01001,도로의 건설,서천판교 우회도로 건설공사,926153.734,1796237.974
YS2005E022_BA01001,도로의 건설,유치~이양간지방도4차로 확포장공사,949075.8859,1651397.565
